Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9633 11.7117
0.9639 11.706
0.9643 11.5091
0.9652 11.4171
0.9638 11.5456
0.9633 11.8147
0.9606 12.2259
0.9582 12.9439
0.9568 13.4785
0.9561 13.8747
0.9578 13.6138
0.9588 13.2351
0.9583 13.1926
0.9583 13.1798
0.9596 13.0498
0.9602 12.4815
0.9617 11.8722
0.9629 11.4742
0.9639 11.3379
0.9645 11.2368
0.9652 11.3069
0.9653 11.1454
0.9658 10.9438
0.9661 10.8383
0.9659 10.9114
0.9659 10.9746
0.9667 11.1302
0.9652 11.4739
0.9644 11.6896
0.9641 11.8828
0.9638 12.0483
0.9628 12.0108
0.9635 11.9213
0.9647 11.9252
0.9654 11.8621
0.9655 11.799
0.9657 11.5176
0.9657 11.4116
0.9671 10.8492
0.968 10.5478
0.9677 10.3706
0.9669 10.5243
0.9659 11.0266
0.9633 11.6036
0.964 11.4675
0.9656 11.1804
0.9671 10.7379
0.9677 10.3764
0.9684 10.1596
0.9691 10.0867
0.9691 10.1411
0.9686 10.295
0.9694 10.4357
0.9677 10.7696
0.9667 11.1685
0.9661 11.2557
0.9661 11.3743
0.9655 11.631
0.9661 11.6135
0.9656 11.444
0.9671 10.7739
0.9675 10.4158
0.9659 10.5033
0.9651 10.8841
0.9628 11.2767
0.9627 11.4172
0.9617 11.6444
0.9607 11.789
0.9609 11.794
0.9642 10.9081
0.9667 10.1519
0.969 9.8519
0.9696 9.92853
0.9685 10.1654
0.9682 10.5325
0.9665 10.7105
0.9665 10.8098
0.9674 10.6623
0.9679 10.2725
0.9687 10.0311
0.9701 9.79586
0.9709 9.74409
0.9706 9.85072
0.9692 10.068
0.9671 10.4133
0.9658 10.6606
0.9663 10.5652
0.9665 10.4035
0.9671 10.235
0.9674 10.1736
0.9679 10.1439
0.9685 10.0525
0.9688 9.94014
0.9691 9.81783
0.9697 9.79921
0.969 9.95121
0.9681 10.1633
0.9676 10.3857
0.9666 10.495
0.9664 10.6612
0.9665 10.6777
0.9666 10.2893
0.9686 9.95704
0.9691 9.81553
0.969 9.80114
0.969 9.87124
0.9684 10.1094
0.9683 10.2567
0.9682 10.361
0.9678 10.4805
0.9681 10.4561
0.9674 10.3529
0.9681 10.2662
0.9662 10.4137
0.9661 10.3486
0.9666 10.3798
0.9665 10.4551
0.9676 10.2571
0.9692 9.89958
0.9696 9.67228
0.9698 9.59276
0.9703 9.58829
0.9698 9.65875
0.969 9.71904
0.9702 9.63543
0.9699 9.7002
0.9698 9.8089
0.9688 9.89352
0.9687 9.99216
0.9667 10.2476
0.9663 10.4646
0.9664 10.6833
0.9651 10.9441
0.965 11.1066
0.9658 10.9152
0.9674 10.6428
0.9682 10.6045
0.9682 10.4059
0.968 10.4243
0.9678 10.5139
0.9691 10.1597
0.9713 9.64274
0.9712 9.65259
0.9704 9.90652
0.9689 10.2404
0.9692 10.2635
0.9697 10.0801
0.9687 10.1037
0.9698 10.2538
0.9697 10.3675
0.9687 10.5242
0.9681 10.6843
0.968 10.7196
0.9687 10.3536
0.9697 9.97055
0.9708 9.751
0.972 9.83881
0.9711 9.82805
0.972 9.72939
0.9719 9.61885
0.9719 9.65199
0.9713 9.65336
0.9708 9.64353
0.9712 9.47271
0.9716 9.36855
0.9713 9.30076
0.9717 9.22018
0.9713 9.25165
0.9714 9.29903
0.9712 9.18152
0.9707 9.27373
0.97 9.49926
0.969 9.87505
0.9684 10.375
0.9682 10.7021
0.9672 10.836
0.9664 10.8032
0.9674 10.42
0.9681 10.1129
0.9702 9.61276
0.9704 9.46309
0.9703 9.51274
0.9695 9.73511
0.9686 9.9648
0.9683 10.0593
0.9685 10.193
0.9687 10.2736
0.9686 10.2765
0.9689 10.4108
0.9687 10.5299
0.969 10.3186
0.9701 9.99997
0.9701 9.63983
0.9702 9.43703
0.9702 9.42753
0.9713 9.19793
0.9709 9.12792
0.9707 9.07427
0.9711 9.20055
0.9712 9.28055
0.9702 9.58998
0.9697 9.81619
0.9692 9.76721
0.9688 9.74954
0.9702 9.74346
0.9711 9.60955
0.9706 9.6105
0.9702 9.55458
0.9705 9.41367
0.9702 9.22569
0.9699 9.15526
0.9687 9.21119
0.9685 9.35133
0.9675 9.64311
0.9676 9.78923
0.9687 9.84381
0.968 10.2022
0.9673 10.5285
0.9674 10.814
0.9669 11.1509
0.9655 11.4967
0.9651 11.7257
0.9645 11.8537
0.9644 11.6802
0.9655 11.2131
0.9657 10.5829
0.9677 10.1607
0.9689 9.80953
0.9689 9.83518
0.9689 10.0192
0.9678 10.1941
0.9665 10.4177
0.965 10.5963
0.9645 10.6502
0.9652 10.4979
0.9664 10.0674
0.9679 9.69049
0.9692 9.44447
0.9711 9.25867
0.9717 9.10743
0.9713 9.19776
0.9713 9.42506
0.9696 9.73854
0.9685 10.0583
0.9673 10.3903
0.9688 9.84867
0.9703 9.44629
0.9711 9.36724
0.9704 9.53161
0.9697 9.73142
0.97 9.61367
0.9689 9.87278
0.9679 10.1883
0.9697 9.82258
0.9701 9.64972
0.9709 9.49328
0.97 9.52357
0.9702 9.69416
0.9701 9.91969
0.969 10.1685
0.9671 10.5266
0.9663 10.8621
0.9692 10.4882
0.9693 10.0957
0.9708 9.81466
0.9713 9.57416
0.9718 9.42462
0.972 9.54513
0.9703 9.87047
0.9687 10.2567
0.9677 10.6047
0.9675 10.7331
0.9679 10.7351
0.9682 10.5562
0.968 10.4664
0.9679 10.4884
0.967 10.6383
0.9674 10.6144
0.969 10.3373
0.9698 10.221
0.9688 10.3509
0.969 10.3984
0.9686 10.5057
0.9676 10.7212
0.9675 11.0076
0.9665 11.5352
0.9644 12.2819
0.9624 12.9734
0.963 13.0067
0.9634 12.3325
0.9649 11.8255
0.9649 11.3971
0.9652 11.3308
0.9651 11.1553
0.9663 10.8603
0.9669 10.5579
0.9678 10.2412
0.9696 10.0503
0.9696 10.151
0.968 10.3879
0.9666 10.7077
0.968 10.3503
0.9671 10.2705
0.9672 10.327
0.9674 10.3652
0.9674 10.6862
0.9678 10.8481
0.9683 11.0925
0.9676 11.217
0.9674 11.2582
0.9673 11.2626
0.9676 11.1369
0.9685 10.764
0.969 10.4681
0.9696 10.1347
0.9696 9.95704
0.9697 10.0131
0.969 10.0871
0.9684 10.1155
0.9691 10.1578
0.9698 9.93222
0.9707 9.54533
0.9719 9.22117
0.9724 9.09145
0.9722 9.06438
0.9722 9.04479
0.9725 8.88623
0.972 8.84335
0.9714 8.86792
0.9711 8.9868
0.9712 9.1847
0.9707 9.53059
0.9685 9.94925
0.9665 10.4441
0.9648 10.8663
0.9634 11.1897
