Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9647 1123.25
0.9661 1135.62
0.965 1151.91
0.964 1173.41
0.9627 1193.01
0.9632 1197.68
0.9633 1173.03
0.9633 1151.83
0.9643 1125.41
0.9647 1113.86
0.9651 1103.22
0.9649 1108.26
0.965 1115.03
0.9654 1107.92
0.9644 1110.18
0.9646 1131.89
0.9641 1146.5
0.9641 1142.85
0.9642 1128.74
0.9652 1117.45
0.9659 1098.22
0.9661 1093.15
0.9659 1084.51
0.9655 1088.5
0.966 1101.29
0.9644 1134.08
0.9637 1172.34
0.964 1171.15
0.9647 1158.28
0.9658 1127.12
0.9666 1083.7
0.9664 1050.8
0.9663 1043.54
0.9649 1057.92
0.9643 1084.51
0.9647 1086.65
0.9655 1092.61
0.9663 1066.29
0.9662 1054.32
0.9668 1047.65
0.9666 1048.73
0.9663 1059.62
0.9655 1085.7
0.965 1109.28
0.9641 1133.0
0.9638 1162.58
0.9639 1162.35
0.9619 1160.42
0.9631 1154.4
0.9637 1139.37
0.9652 1115.26
0.9657 1108.18
0.9659 1105.42
0.9648 1110.04
0.9659 1084.82
0.9662 1069.1
0.9673 1056.72
0.9672 1049.34
0.9677 1049.36
0.968 1040.52
0.9678 1030.61
0.9678 1014.69
0.9687 1015.72
0.9678 1022.07
0.9674 1035.92
0.9671 1051.78
0.9668 1061.13
0.9659 1072.81
0.9658 1083.89
0.9662 1092.0
0.9666 1093.88
0.9664 1094.2
0.9674 1093.55
0.966 1095.9
0.9659 1091.99
0.9663 1088.53
0.9665 1081.82
0.9663 1084.2
0.9652 1086.73
0.9656 1094.91
0.9643 1107.82
0.9642 1123.57
0.9636 1112.68
0.9645 1106.69
0.9657 1087.84
0.9669 1069.5
0.9665 1057.38
0.9679 1055.32
0.9686 1051.8
0.9685 1056.47
0.9678 1056.46
0.9678 1077.5
0.9672 1095.99
0.9669 1110.6
0.9667 1115.74
0.9675 1123.58
0.9667 1132.19
0.9664 1134.87
0.9659 1125.36
0.9652 1122.82
0.965 1121.99
0.9655 1115.69
0.9658 1110.54
0.9674 1102.02
0.9679 1084.71
0.9672 1060.71
0.9683 1041.04
0.9683 1042.06
0.9679 1059.99
0.9667 1082.84
0.9653 1115.21
0.9652 1132.76
0.9662 1149.36
0.9654 1174.8
0.9654 1186.08
0.9656 1152.82
0.9666 1119.37
0.9673 1092.11
0.9668 1077.3
0.9666 1070.09
0.9678 1062.63
0.9683 1050.92
0.9676 1050.06
0.9678 1056.3
0.9678 1057.14
0.9682 1050.13
0.9682 1046.29
0.9684 1042.19
0.9682 1027.82
0.9686 1022.01
0.969 1018.54
0.9695 1015.74
0.9697 1021.46
0.9693 1023.57
0.9687 1031.49
0.9687 1047.57
0.9676 1070.18
0.9668 1101.17
0.9659 1125.56
0.9668 1098.04
0.9673 1074.62
0.9674 1049.64
0.9681 1039.9
0.9686 1036.45
0.968 1045.32
0.9684 1054.35
0.9682 1069.44
0.9676 1083.84
0.966 1105.81
0.9652 1137.71
0.964 1179.8
0.9628 1199.69
0.964 1170.25
0.9659 1102.88
0.9673 1051.99
0.9689 1039.54
0.9673 1066.74
0.9663 1112.97
0.9645 1143.17
0.9635 1147.5
0.9645 1115.85
0.9673 1050.63
0.9689 1017.66
0.9687 1001.65
0.9691 1003.41
0.9688 1021.02
0.9668 1048.33
0.9667 1076.3
0.9663 1105.63
0.9663 1124.82
0.9664 1121.8
0.9669 1117.53
0.9677 1093.34
0.9676 1080.67
0.9674 1090.5
0.9658 1109.36
0.9649 1117.86
0.9671 1084.09
0.9684 1060.31
0.9685 1027.52
0.9701 1000.56
0.9703 978.443
0.9716 957.42
0.9717 956.75
0.9723 955.484
0.9722 955.038
0.9713 959.946
0.971 970.071
0.9702 968.328
0.9691 979.414
0.9691 997.139
0.9686 1017.49
0.9685 1028.13
0.9679 1045.48
0.9678 1050.23
0.9678 1026.48
0.9674 995.39
0.9677 1004.21
0.9672 1031.03
0.9653 1060.45
0.9653 1088.88
0.965 1094.82
0.9671 1055.42
0.969 1012.34
0.9697 984.837
0.9706 976.857
0.97 974.625
0.9702 983.8
0.9704 1000.3
0.9698 1018.6
0.969 1038.99
0.9679 1057.79
0.9671 1061.97
0.9676 1051.6
0.9679 1027.88
0.969 1008.8
0.9695 992.922
0.97 985.763
0.9707 972.152
0.9703 973.56
0.9695 976.367
0.9698 989.454
0.9694 994.674
0.9695 991.047
0.9694 985.574
0.9701 975.472
0.97 963.773
0.9699 949.806
0.9699 942.164
0.9693 940.52
0.9702 950.676
0.9701 970.197
0.968 1005.59
0.9665 1044.16
0.9651 1080.19
0.9658 1088.86
0.9664 1069.63
0.9675 1058.32
0.9676 1048.08
0.9684 1026.52
0.9689 1017.09
0.9692 1013.9
0.9693 1026.85
0.9691 1035.44
0.9686 1041.12
0.9689 1048.49
0.969 1048.28
0.9686 1041.52
0.9689 1032.36
0.9695 1021.61
0.9691 1013.64
0.9685 1014.29
0.9686 1026.09
0.9687 1033.04
0.9693 1032.65
0.9694 1017.42
0.9696 996.171
0.9692 974.46
0.9696 968.616
0.9696 969.292
0.9699 970.486
0.97 981.394
0.9697 995.146
0.969 1007.09
0.9689 1014.09
0.9696 1004.45
0.9703 989.74
0.9716 974.515
0.9715 968.162
0.9708 978.131
0.9699 1013.68
0.9669 1062.61
0.9645 1118.04
0.9644 1136.18
0.9656 1092.75
