Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.969 10.1593
0.9691 10.2979
0.9694 10.1692
0.97 10.1615
0.971 9.79625
0.971 9.59811
0.9714 9.33543
0.9722 9.15984
0.9727 9.05132
0.9718 8.92193
0.9727 8.96173
0.9722 9.2345
0.9712 9.58746
0.9685 10.0035
0.9673 10.4229
0.9656 10.6925
0.9653 10.9089
0.9648 11.003
0.9651 11.0203
0.9663 10.4946
0.9685 10.1001
0.9692 9.81537
0.9702 9.70406
0.9709 9.67404
0.9706 9.61914
0.9702 9.62622
0.9705 9.72499
0.9703 9.72685
0.9708 9.57046
0.9707 9.58202
0.9704 9.69781
0.9701 9.82516
0.9691 10.03
0.9684 10.318
0.9675 10.5795
0.9671 10.6724
0.9659 10.7996
0.9662 10.8365
0.9658 10.8391
0.9667 10.7278
0.968 10.4103
0.97 9.78285
0.9712 9.29477
0.9722 8.97445
0.9737 8.72454
0.9729 8.66863
0.9726 8.75978
0.9728 8.91824
0.9729 9.02967
0.9723 9.09434
0.9722 9.16676
0.9719 9.21305
0.9733 8.83582
0.9738 8.51884
0.9738 8.39327
0.9734 8.44494
0.9723 8.63254
0.9706 9.01461
0.9697 9.43415
0.969 9.76473
0.9681 9.99127
0.9676 10.2107
0.9666 10.3712
0.9666 10.3557
0.9668 10.3444
0.9665 10.4816
0.967 10.5827
0.9686 10.0349
0.9701 9.28173
0.9722 8.61736
0.9735 8.40433
0.9742 8.39233
0.9745 8.44298
0.973 8.52676
0.9729 8.65107
0.9729 8.58954
0.9734 8.3885
0.9738 8.34744
0.9741 8.41885
0.9732 8.60689
0.9725 8.85161
0.9698 9.25674
0.9695 9.62939
0.9681 10.1206
0.9657 10.4747
0.9646 10.8755
0.9643 11.1152
0.9647 11.0058
0.9655 10.8448
0.9668 10.4976
0.9691 9.7005
0.9708 9.27102
0.9718 9.04816
0.9716 9.04529
0.9711 9.19569
0.9705 9.51994
0.969 9.91012
0.9682 10.2236
0.9681 10.3033
0.9679 10.1675
0.9686 10.0376
0.9689 9.95611
0.9681 9.9526
0.9688 10.0576
0.968 10.2545
0.9668 10.786
0.9639 11.7704
0.9602 12.9617
0.9593 13.7079
0.9607 12.9982
0.9647 11.5781
0.9692 10.1382
0.9719 9.31259
0.9731 8.94984
0.9721 9.15941
0.97 9.76619
0.9673 10.479
0.9657 10.9545
0.9646 11.2117
0.9669 10.3302
0.9691 9.80932
0.9694 9.58687
0.9697 9.57518
0.9694 9.77786
0.9696 9.91335
0.9706 9.71066
0.9726 9.13736
0.9722 9.0514
0.971 9.34838
0.9696 9.75642
0.9684 10.1484
0.9673 10.2927
0.9663 10.5311
0.966 10.6768
0.9657 10.8006
0.9656 10.7144
0.9665 10.5633
0.9674 10.3427
0.9689 9.9504
0.9695 9.66794
0.9692 9.59883
0.9697 9.47918
0.9693 9.47496
0.9693 9.53758
0.9694 9.74853
0.9704 9.82971
0.9704 9.91433
0.9706 9.89162
0.9705 9.87533
0.9698 9.8084
0.9697 9.68662
0.9702 9.67086
0.9704 9.63719
0.9699 9.67998
0.9709 9.47528
